,company_name,date_,total_comp_income_,dividends_,revenue_,stockholders_equity_,market_value_,delta_comprehensive_income_,delta_dividends_,delta_revenue_,delta_stockholders_equity_,delta_market_value_,delta_market_value_forward_,doc2vec_dim_1,doc2vec_dim_2,doc2vec_dim_3,doc2vec_dim_4,doc2vec_dim_5,doc2vec_dim_6,doc2vec_dim_7,doc2vec_dim_8,doc2vec_dim_9,doc2vec_dim_10,doc2vec_dim_11,doc2vec_dim_12,doc2vec_dim_13,doc2vec_dim_14,doc2vec_dim_15,doc2vec_dim_16,doc2vec_dim_17,doc2vec_dim_18,doc2vec_dim_19,doc2vec_dim_20,doc2vec_dim_21,doc2vec_dim_22,doc2vec_dim_23,doc2vec_dim_24,doc2vec_dim_25,doc2vec_dim_26,doc2vec_dim_27,doc2vec_dim_28,doc2vec_dim_29,doc2vec_dim_30,doc2vec_dim_31,doc2vec_dim_32,doc2vec_dim_33,doc2vec_dim_34,doc2vec_dim_35,doc2vec_dim_36,doc2vec_dim_37,doc2vec_dim_38,doc2vec_dim_39,doc2vec_dim_40,doc2vec_dim_41,doc2vec_dim_42,doc2vec_dim_43,doc2vec_dim_44,doc2vec_dim_45,doc2vec_dim_46,doc2vec_dim_47,doc2vec_dim_48,doc2vec_dim_49,doc2vec_dim_50,doc2vec_dim_51,doc2vec_dim_52,doc2vec_dim_53,doc2vec_dim_54,doc2vec_dim_55,doc2vec_dim_56,doc2vec_dim_57,doc2vec_dim_58,doc2vec_dim_59,doc2vec_dim_60,doc2vec_dim_61,doc2vec_dim_62,doc2vec_dim_63,doc2vec_dim_64,doc2vec_dim_65,doc2vec_dim_66,doc2vec_dim_67,doc2vec_dim_68,doc2vec_dim_69,doc2vec_dim_70,doc2vec_dim_71,doc2vec_dim_72,doc2vec_dim_73,doc2vec_dim_74,doc2vec_dim_75,doc2vec_dim_76,doc2vec_dim_77,doc2vec_dim_78,doc2vec_dim_79,doc2vec_dim_80,doc2vec_dim_81,doc2vec_dim_82,doc2vec_dim_83,doc2vec_dim_84,doc2vec_dim_85,doc2vec_dim_86,doc2vec_dim_87,doc2vec_dim_88,doc2vec_dim_89,doc2vec_dim_90,doc2vec_dim_91,doc2vec_dim_92,doc2vec_dim_93,doc2vec_dim_94,doc2vec_dim_95,doc2vec_dim_96,doc2vec_dim_97,doc2vec_dim_98,doc2vec_dim_99,doc2vec_dim_100
13,BK TECHNOLOGIES CORP,2015-12-31 00:00:00,1.4380000000000002,0.0,29.722,34.82,54.1001,-0.113986444855206,#DIV/0!,-0.040328048819864,0.047753738753649,-0.175202768630321,0.205058770686191,-0.20566749572753906,0.5047705173492432,0.08106692135334015,-0.7479974031448364,0.48656827211380005,-0.9407047629356384,-0.3082446753978729,-0.9090633392333984,-0.1538718193769455,0.3574325740337372,-0.5216129422187805,-0.49274948239326477,0.04566412419080734,0.13001157343387604,-1.523043155670166,-1.236284852027893,0.8038603067398071,-0.23286545276641846,-1.1797574758529663,-1.0743564367294312,0.3985237777233124,0.45569291710853577,0.3901293873786926,0.8263568878173828,0.0028523504734039307,-0.8002545833587646,-0.2960036098957062,0.7620978355407715,-0.24096302688121796,-0.07109371572732925,-1.4688899517059326,0.9342993497848511,-0.2347923070192337,0.04304583743214607,-0.5519589781761169,0.7110137343406677,-0.32424959540367126,-0.2922460734844208,-1.6781877279281616,1.2497584819793701,0.05782964080572128,-0.7217704057693481,0.5260428786277771,-0.6264232397079468,-0.5479243993759155,-0.2686048746109009,0.24022522568702698,-1.11558198928833,-0.20106646418571472,1.0526849031448364,-0.558070719242096,0.43247994780540466,-0.3634966015815735,0.07869987934827805,0.8930088877677917,-0.9890187978744507,-1.812612771987915,-0.1507277637720108,0.6660749316215515,0.008213445544242859,-0.23467625677585602,-1.316575527191162,0.12313149869441986,0.5767598152160645,0.14057530462741852,-1.1471219062805176,0.8106511235237122,0.023975173011422157,1.0679337978363037,-0.35013487935066223,0.9960210919380188,0.4989607334136963,-0.5427824854850769,-0.37729591131210327,-0.0286774430423975,0.07099298387765884,0.35730233788490295,0.9656465649604797,0.04328285530209541,0.16672267019748688,0.11455244570970535,-0.6851450204849243,-0.4351014792919159,-0.23370949923992157,0.6424194574356079,0.40242651104927063,1.0664371252059937,0.432659775018692,-1.2012256383895874,-0.06671659648418427,-0.7686673402786255,-1.3755788803100586,-0.692784309387207,0.07539964467287064,0.6844401955604553,0.33466625213623047,-0.2667965888977051,1.0983407497406006,0.04760720580816269,0.9385637640953064
14,BK TECHNOLOGIES CORP,2012-12-31 00:00:00,2.065,0.0,27.576,30.184,22.7556,-5.18864097363083,#DIV/0!,0.144042482575506,0.075350030282518,0.530210007464242,1.01246726080613,-0.18745474517345428,0.7833017110824585,0.12215597182512283,-0.9838680028915405,0.630967915058136,-0.9264233112335205,-0.3375959098339081,-0.6461896896362305,-0.5244384407997131,0.7990855574607849,0.14420659840106964,-0.4244627356529236,-0.6932751536369324,-0.32817623019218445,-1.4651917219161987,-0.9142091870307922,0.5164402723312378,-0.17010004818439484,-1.0702158212661743,-0.7309413552284241,0.3071615993976593,0.7359545230865479,0.7031983137130737,0.9163368940353394,-0.6276930570602417,-0.7294847369194031,-0.10964744538068771,1.0805602073669434,-0.07741232961416245,-0.4195929169654846,-1.4004545211791992,0.3976919651031494,-0.1852571815252304,-0.1681896299123764,-0.2754020094871521,0.3496377766132355,0.3255150318145752,-0.3662177324295044,-1.5178120136260986,0.8230578899383545,0.44481921195983887,-1.105385184288025,0.021611979231238365,-0.33253827691078186,-0.6207085251808167,-0.4462811052799225,-0.3184385299682617,-1.0248074531555176,0.12472382187843323,1.0367555618286133,-0.6932905316352844,0.1440504640340805,-0.4252920150756836,0.24384884536266327,1.0208460092544556,-0.2949647605419159,-2.0422847270965576,-0.08078546077013016,0.7918871641159058,-0.23525479435920715,-0.025487208738923073,-1.8534408807754517,0.23373626172542572,0.4565088152885437,0.7325265407562256,-0.9268764853477478,0.8670032620429993,0.7645536065101624,1.0652122497558594,-0.2918982207775116,0.9455015063285828,0.2517941892147064,0.12469188123941422,-0.3522011935710907,-0.2770393192768097,-0.328085333108902,0.23082335293293,1.2019836902618408,-0.19956310093402863,0.7030551433563232,0.18175417184829712,-0.4037034809589386,-0.6186091303825378,0.31542858481407166,0.3287060558795929,0.36594101786613464,0.19005802273750305,0.42708709836006165,-0.6905606389045715,-0.2146666795015335,-0.7024033665657043,-0.9585061073303223,-0.7095611691474915,0.17374731600284576,0.5451279282569885,-0.1405990570783615,-0.25765901803970337,0.9109615683555603,-0.22457939386367798,0.5274763107299805
15,BK TECHNOLOGIES CORP,2011-12-31 00:00:00,-0.493,0.0,24.104,28.069000000000006,14.8709,-0.253030303030303,#DIV/0!,-0.071279956846729,-0.011306798168369,-0.388436515573979,0.530210007464242,0.05935215950012207,0.42087432742118835,-0.05851482227444649,-0.5482175350189209,0.40404799580574036,-0.7256850004196167,-0.7271414399147034,-0.6534448862075806,-0.5130072236061096,0.9017123579978943,0.22932025790214539,-0.6999688148498535,-0.3768337070941925,-0.05201484635472298,-1.4043935537338257,-1.012808918952942,0.41421252489089966,-0.6103650331497192,-1.0276615619659424,-0.8565270900726318,0.5131540894508362,0.9259724020957947,0.6720073223114014,0.8918594121932983,-0.92449551820755,-0.8294898867607117,-0.217026486992836,1.0491008758544922,0.09367327392101288,-0.561790406703949,-1.6379417181015015,0.6900230050086975,-0.48321637511253357,-0.5907519459724426,0.18343879282474518,0.06571050733327866,-0.17393161356449127,-0.39918288588523865,-1.6910160779953003,0.8224329352378845,0.4927271008491516,-0.6026145219802856,0.37789326906204224,-0.288394957780838,-0.37371283769607544,0.039896897971630096,0.029587887227535248,-0.7091119289398193,0.16917066276073456,1.421654462814331,-0.48444557189941406,0.2617645561695099,-0.1835704892873764,-0.12833534181118011,1.1870914697647095,-0.3072441518306732,-1.6560540199279785,0.19580687582492828,0.4967586398124695,-0.27771228551864624,-0.4898799657821655,-1.5801976919174194,-0.1977536827325821,0.5699347853660583,0.9887450933456421,-0.9092022776603699,0.8178666830062866,0.6949364542961121,1.7529363632202148,-0.22164613008499146,0.9229288101196289,0.4168206453323364,-0.14573898911476135,-0.405947208404541,-0.10589095205068588,-0.077546127140522,0.27667495608329773,0.8410478234291077,-0.00043762882705777884,0.3257765769958496,-0.12260270118713379,-0.7679702043533325,-0.7855662703514099,0.5094821453094482,0.5359331965446472,0.2330416589975357,0.1564866602420807,0.5239464044570923,-1.0580590963363647,-0.22859413921833038,-0.6847565770149231,-1.013694405555725,-0.5798168778419495,0.2442121058702469,0.7406951189041138,-0.15429075062274933,-0.2548271715641022,0.9694142937660217,-0.11675239354372025,0.7094857692718506
17,CECO ENVIRONMENTAL CORP,2017-12-31 00:00:00,1.094,7.792000000000002,345.051,186.569,177.3441,-1.02622306383183,-0.133740967204002,-0.172561395262955,-0.018481497458992,-0.627866087767771,0.325152627011556,0.3425935208797455,-0.44452863931655884,-0.3943644165992737,0.156139075756073,0.33656397461891174,-0.4859795570373535,-0.5824347734451294,0.44674286246299744,0.26779940724372864,1.05504310131073,-0.6490921974182129,0.244725301861763,-0.332992285490036,0.47863441705703735,-1.0061931610107422,-0.8623831272125244,0.40410277247428894,0.1583651751279831,-0.9761401414871216,-0.3919718861579895,1.1268284320831299,0.27634796500205994,0.5504860281944275,-0.3037858009338379,0.18683472275733948,-1.2630276679992676,-0.5093826651573181,0.8575963377952576,0.8443487286567688,0.051454097032547,0.07965102791786194,0.12374474853277206,0.2474997490644455,0.4891712963581085,-0.0522979237139225,-0.8944624066352844,-0.07727774977684021,0.5145293474197388,-1.1956790685653687,0.2821055054664612,0.3043156564235687,-1.1405829191207886,-0.5547455549240112,-0.7549509406089783,0.8233080506324768,-0.7028121948242188,-0.3706744909286499,0.3275170624256134,0.5539928078651428,0.034780103713274,-0.7804622054100037,0.8957379460334778,0.0389990359544754,-0.8050809502601624,0.9331837296485901,-0.5007932186126709,0.39146295189857483,-0.4309391677379608,-0.5772834420204163,0.025755755603313446,-0.13786210119724274,-0.28672245144844055,-0.3803170621395111,0.15366755425930023,1.2637227773666382,-0.13673201203346252,-1.0088170766830444,1.0491955280303955,-0.5131204128265381,-0.07321686297655106,0.4672143757343292,-0.08596909046173096,0.8989052176475525,0.33893653750419617,0.3143640160560608,-1.8928959369659424,0.6504955291748047,-0.17224356532096863,0.15041957795619965,-0.8418192863464355,0.7918546199798584,-0.1970779448747635,-1.1097239255905151,0.010836879722774029,0.9462212920188904,0.9163797497749329,-1.1075541973114014,1.0494822263717651,-1.333142638206482,-0.5922224521636963,-0.64101642370224,-0.5326935052871704,-0.5027558207511902,-0.9142391085624695,0.6105984449386597,1.0136805772781372,-0.5812861919403076,-0.6994743943214417,0.6069126129150391,0.16758409142494202
18,CECO ENVIRONMENTAL CORP,2016-12-31 00:00:00,-41.719,8.995,417.011,190.082,476.5599,3.80080552359033,0.127616898583427,0.134964699990746,-0.224221597332473,0.829473431246166,-0.627866087767771,0.6982211470603943,-0.47345229983329773,0.1478399634361267,-0.14883936941623688,0.2329128384590149,-0.3279270529747009,-0.4082239866256714,0.528527557849884,-0.4952278137207031,0.8342105746269226,-0.4657636284828186,0.289521187543869,-0.2403203397989273,0.9177775382995605,-1.1537052392959595,-0.9003649950027466,0.5751675963401794,-0.10256364941596985,-0.512741208076477,-0.34356066584587097,0.796336829662323,0.9747900366783142,0.8114942908287048,-0.17441128194332123,0.5755273103713989,-1.275316596031189,-0.491937518119812,1.2899198532104492,0.5745823383331299,-0.36085763573646545,-0.06868866086006165,0.5491036772727966,0.2573978304862976,0.3431740403175354,0.20964494347572327,-0.7545545101165771,-0.08235018700361252,0.6490098237991333,-1.077581524848938,0.7762012481689453,0.22069473564624786,-0.999559760093689,-0.6397539377212524,-0.7772394418716431,0.6953791975975037,-0.6296530961990356,-0.31105175614356995,0.487907350063324,0.3783583641052246,0.3471488952636719,-1.1134450435638428,0.5529909729957581,-0.6259780526161194,-0.8379273414611816,1.186013102531433,-0.44111132621765137,0.6056594848632812,-0.5669105052947998,-0.29025572538375854,0.035687804222106934,-0.23236039280891418,-0.35300925374031067,-0.3346691429615021,-0.16041675209999084,0.9700985550880432,-0.3490435779094696,-1.2461990118026733,0.9257528185844421,-0.16238997876644135,-0.047807540744543076,0.4269936680793762,0.007510394789278507,0.5494449734687805,0.4746999740600586,0.16380108892917633,-1.5191590785980225,1.2679532766342163,-0.015954632312059402,0.6329686641693115,-0.2568424940109253,0.6925079226493835,-0.27245956659317017,-0.7980051040649414,0.24437567591667175,0.23595046997070312,1.0801440477371216,-1.4290839433670044,1.475969910621643,-1.1435210704803467,-0.3702468276023865,-0.9348116517066956,-0.5360939502716064,-0.28486132621765137,-0.8893083333969116,0.8368087410926819,0.8093339800834656,-0.39146533608436584,-0.9530951380729675,0.4722936153411865,0.03423437848687172
19,CECO ENVIRONMENTAL CORP,2015-12-31 00:00:00,-8.69,7.977,367.422,245.021,260.4902,-2.16989768443726,0.343607882769075,0.395890083087339,0.352033946938595,-0.361839558714439,0.829473431246166,0.6595768928527832,-0.08092634379863739,0.47657689452171326,-0.6611129641532898,0.24709029495716095,-0.6030689477920532,-0.6055713295936584,0.6179084777832031,-0.1439370959997177,0.8056516051292419,-0.32200756669044495,0.20412370562553406,-0.4703453779220581,1.0416655540466309,-0.7622992992401123,-0.3671119511127472,0.7567939162254333,0.5177851319313049,-1.046105146408081,-0.31825438141822815,0.8265953660011292,0.6555702090263367,1.27059805393219,-0.09428776055574417,0.2815326452255249,-0.7104718685150146,-0.6300988793373108,1.4657021760940552,0.7692985534667969,0.07545517385005951,0.12493418902158737,0.8037779927253723,0.016301613301038742,0.052494846284389496,0.5261008739471436,-0.547444760799408,-0.12422812730073929,1.070982575416565,-1.0978801250457764,0.8611100316047668,0.4864768087863922,-1.238347053527832,-0.8537991046905518,-0.7192606329917908,0.7544676065444946,-0.1986439973115921,-0.3132261335849762,0.275350958108902,0.12302229553461075,0.35364797711372375,-0.8946179151535034,0.5194293856620789,-0.8756018280982971,-0.9263858199119568,0.8042756915092468,-0.8290483355522156,0.034510016441345215,-0.41673120856285095,-0.41350486874580383,-0.0770992711186409,0.038668230175971985,-0.3943427801132202,-0.87339186668396,0.20632459223270416,0.6680638790130615,-0.2774577736854553,-1.1680089235305786,0.8976986408233643,-0.01652536354959011,0.05132134631276131,0.2037305235862732,0.31053104996681213,0.8814548254013062,0.5070946216583252,0.22364892065525055,-1.6322213411331177,0.9208776354789734,-0.11207006126642227,0.9035967588424683,-0.6692346930503845,0.7940790057182312,-0.5734804272651672,-0.6575697660446167,0.4184712767601013,-0.008374744094908237,0.8421977162361145,-0.7112465500831604,1.3717434406280518,-1.1258485317230225,-0.9019646644592285,-0.7231448292732239,-0.03312401473522186,-0.25429823994636536,-0.8019306659698486,0.525189220905304,0.8401815295219421,-0.7667943239212036,-1.2242066860198975,0.3111184537410736,-0.14456196129322052
25,AMREP CORP,2017-04-30 00:00:00,1.544,0.0,38.368,86.60700000000001,58.7178,-0.163596966413868,#DIV/0!,-0.094410876132931,0.020911673523275,0.20945934811983,-0.227590270752651,-0.000214348518056795,0.19378679990768433,-0.31129881739616394,0.19457365572452545,1.4243124723434448,-1.3273513317108154,-0.9258055686950684,-0.8484295606613159,-1.1703722476959229,0.6238663196563721,-1.3601619005203247,-0.5439560413360596,-0.2693660259246826,-1.6549887657165527,-0.7092679738998413,-0.04393865913152695,0.11162440478801727,0.22516734898090363,-0.8326929211616516,-0.07367391884326935,1.664969801902771,-1.0172886848449707,2.5966339111328125,-0.40716975927352905,0.44767624139785767,-1.8687549829483032,0.6792585849761963,0.1429537534713745,0.7733340859413147,-1.2692461013793945,-1.1137275695800781,0.08145155012607574,-0.12163358181715012,0.06140632927417755,0.9524331092834473,-0.6857166886329651,-0.06891876459121704,1.0436283349990845,-0.5046690702438354,-0.8001898527145386,0.5846468210220337,-0.004416316747665405,-0.4741809666156769,0.03245047107338905,-1.0179929733276367,-0.09520204365253448,-0.3755992352962494,1.0794483423233032,-0.04511616751551628,0.5024399161338806,-0.1580950766801834,-0.27503690123558044,-1.3327199220657349,-0.18521994352340698,0.028766388073563576,-0.10929770767688751,-0.14090272784233093,-0.506611704826355,-0.16463524103164673,-1.4920240640640259,0.060071926563978195,0.9055048227310181,1.3534842729568481,0.33662790060043335,0.5375847220420837,0.1122438982129097,-0.05898941308259964,1.2464772462844849,0.03924380987882614,-1.4335336685180664,0.05645858496427536,-0.9997234344482422,-0.11004765331745148,-0.10794931650161743,-0.5387960076332092,-0.4271596074104309,-0.45177972316741943,0.617479681968689,0.7245694398880005,0.20793916285037994,1.4834821224212646,-0.3205636739730835,-0.2731103003025055,0.911976158618927,-0.061523206532001495,0.8579050898551941,0.9201353788375854,0.8322623372077942,-1.4276251792907715,0.2317320704460144,-0.8732574582099915,-1.7651854753494263,-0.8601050972938538,0.2965177893638611,-0.13003240525722504,0.6075444221496582,-0.9661551117897034,-0.9321447014808655,-0.18392430245876312,1.559778094291687
26,AMREP CORP,2016-04-30 00:00:00,1.846,0.0,42.368,84.833,48.5488,-1.17594357605795,#DIV/0!,0.016897081413211,0.024008980734875,0.353744569551566,0.20945934811983,0.21495941281318665,0.12478876858949661,-0.3114503026008606,0.519124448299408,1.1259255409240723,-2.35115647315979,-1.486976981163025,-0.8285971879959106,-0.9615274667739868,0.8827895522117615,-1.7052942514419556,-0.5912914872169495,-0.856611967086792,-2.1048214435577393,-0.008770094253122807,-0.09255452454090118,-0.733964741230011,0.19919569790363312,-0.9414123892784119,-0.12716349959373474,1.8392961025238037,-1.0611268281936646,2.635354995727539,-0.029422366991639137,0.5024198293685913,-2.054013967514038,0.9412224888801575,0.3747415840625763,0.6906448602676392,-1.5857815742492676,-0.7901864647865295,0.39222824573516846,-0.24291083216667175,0.135774165391922,0.7358871102333069,-0.3596251606941223,-0.026540422812104225,1.102260708808899,-0.7124285101890564,-0.47637128829956055,0.053034886717796326,0.023456519469618797,-0.5994149446487427,0.53972327709198,-1.2410330772399902,0.37250885367393494,-0.9259551167488098,0.9438204765319824,-0.1609022468328476,0.9918153882026672,-0.3496432602405548,-0.33351847529411316,-1.6989856958389282,-0.10017003118991852,-0.0057403333485126495,-0.088775135576725,0.04460380598902702,-0.32612478733062744,-0.21532031893730164,-0.9936454892158508,-0.5692671537399292,1.1565077304840088,1.0497207641601562,0.3380665183067322,0.01187917497009039,0.11699780821800232,-0.04315778240561485,1.267216444015503,0.2028639167547226,-2.012688159942627,0.17634165287017822,-1.0237863063812256,0.20456255972385406,-0.43619367480278015,-0.4773688018321991,-0.48348334431648254,-0.6274597644805908,0.586593508720398,0.45831039547920227,0.403337299823761,1.3540996313095093,-0.11284051835536957,-0.09283566474914551,0.9446907639503479,-0.1710294634103775,0.6212019324302673,1.1088052988052368,0.7769813537597656,-1.3260706663131714,0.026220155879855156,-0.5121856927871704,-1.4394172430038452,-0.9677900671958923,0.46865934133529663,-0.48728328943252563,0.8466304540634155,-1.0746830701828003,-0.6079739928245544,-0.7245351076126099,1.615099549293518
28,ANDREA ELECTRONICS CORP,2014-12-31 00:00:00,-2.893,0.0,2.787,-0.65,4.9001,1.58765652951699,#DIV/0!,-0.142725315287604,-1.29545454545455,0.390572677223452,-0.082426889247158,0.025928068906068802,0.009148171171545982,-0.018408816307783127,0.013071986846625805,0.042176779359579086,0.006837381981313229,0.009459231980144978,-0.025822360068559647,0.010404480621218681,0.003027391154319048,-0.04184339568018913,-0.04851042479276657,-0.0022671471815556288,0.047120627015829086,-0.02230224572122097,-0.012847192585468292,0.0020411161240190268,-0.007803450338542461,-0.04677646979689598,0.02222083881497383,0.04059137403964996,0.027010135352611542,0.041090045124292374,0.026035422459244728,-0.0034616421908140182,-0.05307842418551445,-0.026710551232099533,-0.0060933493077754974,0.004443065728992224,-0.029036745429039,0.014824621379375458,0.010697427205741405,-0.032011426985263824,0.04373934119939804,-0.023354239761829376,0.04668927937746048,-0.0024104013573378325,-0.013405850157141685,-0.060496605932712555,0.04929712042212486,-0.010976244695484638,-0.0306817889213562,-0.019542714580893517,0.004884055815637112,-0.005979532841593027,-0.007267494220286608,-0.024071872234344482,-0.0059859915636479855,0.044082436710596085,0.020154045894742012,-0.049409419298172,0.06405650824308395,0.01393675897270441,-0.051654912531375885,0.042325813323259354,0.0019076751777902246,-0.02429075725376606,-0.0846133902668953,0.004869342315942049,-0.030889714136719704,0.0037863790057599545,-0.03766627237200737,0.01281498372554779,0.03270727023482323,0.03277486935257912,-0.048038989305496216,0.0070150671526789665,0.050494685769081116,0.02360687032341957,-0.041731834411621094,0.018389590084552765,-0.006529014557600021,0.018365299329161644,-0.028757033869624138,-0.004987330175936222,-0.013955696485936642,-0.02135167084634304,-0.01046156045049429,0.047327376902103424,0.012875987216830254,0.00042468265746720135,-0.03763145953416824,-0.04925793409347534,0.019534926861524582,0.03604957461357117,0.001206067274324596,-0.002070534508675337,0.04255133867263794,-0.018343903124332428,-0.004464930854737759,0.017663342878222466,-0.039533112198114395,-0.04475468397140503,-0.031910452991724014,0.013810375705361366,-0.002101730089634657,0.01541117299348116,-0.004923791158944368,0.03758123517036438,0.0018151601543650031
29,ANDREA ELECTRONICS CORP,2013-12-31 00:00:00,-1.118,0.0,3.2510000000000003,2.2,3.5238,-0.251172136637642,#DIV/0!,-0.022255639097745,-0.332321699544765,0.728115345005149,0.390572677223452,0.04675491899251938,0.01781051605939865,-0.0001507509296061471,-0.01282557100057602,0.046739984303712845,-0.01615951955318451,0.02156073786318302,-0.058910273015499115,0.008857744745910168,0.020616235211491585,-0.034947291016578674,-0.07272712141275406,-0.05996233597397804,0.026441160589456558,0.040526457130908966,-0.029265737161040306,0.03459218889474869,0.01769859343767166,0.0008949828916229308,0.01823319122195244,0.05972224101424217,0.032580673694610596,0.07427581399679184,0.004893431439995766,-0.0013967949198558927,-0.08432547748088837,-0.025077397003769875,-0.02081955596804619,0.012980999425053596,-0.023391583934426308,-0.0010436521843075752,0.008180051110684872,0.0027139526791870594,0.03861377388238907,-0.02139393240213394,0.033196039497852325,-0.01142300758510828,-0.08308694511651993,-0.07538652420043945,0.12196865677833557,0.010860470123589039,-0.010528081096708775,-0.06627855449914932,-0.04564768821001053,-0.04051963612437248,-0.05456860736012459,-0.04098983481526375,0.0017246977658942342,0.0587892159819603,-0.003122589783743024,-0.04970715567469597,0.07628142833709717,-0.0010839730966836214,-0.057925738394260406,0.04622930660843849,-0.03380908444523811,-0.08389770984649658,-0.10186614841222763,0.09245996922254562,-0.04390576854348183,-0.03907114267349243,-0.011391256004571915,0.06873132288455963,0.045950330793857574,-0.003550277790054679,-0.07626768946647644,-0.002545500872656703,0.056094929575920105,0.03138308972120285,-0.011268418282270432,0.059145763516426086,-0.043988075107336044,0.03650154173374176,-0.05027956888079643,0.02510937675833702,-0.08878413587808609,0.016155501827597618,0.022372866049408913,0.07927482575178146,0.07632765173912048,0.022026484832167625,-0.05534600839018822,-0.06409065425395966,0.06065289303660393,0.044715993106365204,0.0018944016192108393,0.003868008963763714,0.027130601927638054,-0.00913998018950224,-0.022693254053592682,0.0030711847357451916,-0.009062952362000942,-0.06700307875871658,0.00317798787727952,-0.015183208510279655,-0.021464427933096886,0.026874862611293793,-0.053407661616802216,0.02934589609503746,0.05635960400104523
